miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2569716,9.74,3.65,0.2,1.79,2.47,0.55
2569729,9.96,3.41,-0.39,1.9,2.57,0.5
2569743,10.24,3.11,-0.84,1.91,2.59,0.46
2569757,10.52,2.68,-1.04,1.78,2.48,0.43
2569770,10.69,1.96,-1.16,1.41,2.22,0.4
2569784,10.81,1.31,-1.07,0.82,1.8,0.35
2569798,10.96,0.99,-0.74,0.16,1.26,0.25
2569811,11.0,1.14,-0.28,-0.55,0.52,0.09
2569825,10.84,1.72,0.15,-1.07,-0.29,-0.16
2569839,10.71,2.24,0.63,-1.33,-1.01,-0.4
2569853,10.63,2.43,1.28,-1.48,-1.69,-0.64
2569866,10.44,2.43,1.93,-1.56,-2.24,-0.84
2569880,10.04,2.37,2.52,-1.63,-2.58,-0.94
2569894,9.77,2.16,3.14,-1.73,-2.8,-0.99
2569907,9.4,1.95,3.72,-1.86,-2.87,-0.96
2569921,9.07,2.11,4.02,-1.89,-2.79,-0.86
2569935,8.85,2.53,4.16,-1.75,-2.52,-0.65
2569948,8.64,3.04,4.21,-1.41,-2.06,-0.38
2569962,8.52,3.34,4.13,-0.92,-1.5,-0.09
2569976,8.39,3.55,4.08,-0.31,-0.81,0.17
2569989,8.43,3.61,3.98,0.28,-0.07,0.35
2570003,8.67,3.35,3.78,0.68,0.55,0.43
2570017,8.98,3.23,3.43,0.94,1.09,0.44
2570030,9.33,3.29,2.84,1.09,1.5,0.43
2570044,9.57,3.37,2.22,1.18,1.8,0.44
2570058,9.62,3.46,1.51,1.28,2.05,0.46
2570071,9.72,3.53,0.88,1.4,2.24,0.47
2570085,9.83,3.48,0.42,1.5,2.33,0.46
2570099,10.02,3.13,-0.04,1.55,2.34,0.43
2570113,10.13,2.76,-0.43,1.47,2.26,0.39
2570126,10.31,2.4,-0.75,1.24,2.09,0.35
2570140,10.5,2.07,-0.91,0.92,1.85,0.32
2570154,10.65,1.73,-0.84,0.47,1.45,0.26
2570168,10.92,1.46,-0.4,-0.06,0.91,0.16
2570181,10.97,1.42,0.08,-0.58,0.28,0.01
2570195,10.75,1.75,0.59,-1.05,-0.46,-0.23
2570209,10.49,2.17,1.06,-1.38,-1.13,-0.48
2570222,10.3,2.41,1.61,-1.56,-1.62,-0.67
2570236,10.04,2.39,2.23,-1.68,-2.03,-0.82
2570250,9.77,2.25,2.87,-1.75,-2.3,-0.92
2570263,9.65,2.08,3.43,-1.83,-2.46,-0.94
2570277,9.39,2.21,3.9,-1.83,-2.52,-0.88
2570291,9.14,2.73,4.06,-1.67,-2.41,-0.71
2570304,8.9,3.17,4.14,-1.33,-2.15,-0.46
2570318,8.55,3.48,4.07,-0.81,-1.71,-0.16
2570332,8.49,3.54,3.99,-0.23,-1.15,0.11
2570345,8.44,3.38,3.96,0.26,-0.58,0.27
2570359,8.51,3.02,3.98,0.61,0.0,0.34
2570373,8.79,2.73,3.73,0.76,0.51,0.32
2570386,9.13,2.85,3.35,0.83,0.88,0.29
2570400,9.53,3.03,2.83,0.92,1.19,0.28
2570414,9.63,3.12,2.23,1.07,1.44,0.29
2570427,9.55,3.16,1.66,1.22,1.66,0.3
2570441,9.62,3.01,1.15,1.33,1.84,0.31
2570455,9.66,2.85,0.71,1.37,1.94,0.31
2570468,9.7,2.56,0.33,1.31,1.99,0.31
2570482,9.84,2.29,-0.06,1.14,1.98,0.3
2570496,10.07,2.31,-0.48,0.92,1.92,0.32
2570509,10.33,2.56,-0.85,0.72,1.8,0.36
2570523,10.59,2.43,-0.9,0.49,1.56,0.4
2570537,10.72,2.13,-0.77,0.2,1.19,0.38
2570550,10.81,1.99,-0.52,-0.15,0.74,0.29
2570564,10.88,1.98,-0.11,-0.55,0.16,0.13
2570578,10.84,2.09,0.35,-0.89,-0.48,-0.1
2570591,10.67,2.16,0.9,-1.13,-1.05,-0.32
2570605,10.48,2.06,1.59,-1.34,-1.58,-0.52
2570619,10.35,1.93,2.34,-1.54,-2.0,-0.68
2570632,10.09,1.84,2.92,-1.71,-2.29,-0.76
2570646,9.77,1.95,3.34,-1.84,-2.46,-0.77
2570660,9.47,2.16,3.67,-1.87,-2.48,-0.7
2570674,9.16,2.5,3.73,-1.78,-2.34,-0.56
2570687,8.86,2.74,3.84,-1.52,-2.04,-0.37
2570701,8.58,2.87,3.91,-1.14,-1.62,-0.17
2570715,8.44,2.93,3.96,-0.74,-1.18,-0.01
2570728,8.45,2.95,3.99,-0.31,-0.69,0.12
2570742,8.69,2.91,3.99,0.09,-0.23,0.21
2570756,9.1,2.87,3.87,0.37,0.15,0.28
2570769,9.32,2.93,3.54,0.58,0.5,0.32
2570783,9.48,3.04,3.06,0.73,0.79,0.36
2570797,9.44,3.2,2.56,0.85,1.05,0.37
2570810,9.49,3.31,1.89,1.0,1.31,0.38
2570824,9.49,3.41,1.29,1.16,1.54,0.39
2570838,9.49,3.36,0.61,1.33,1.77,0.39
2570851,9.53,3.09,0.11,1.48,1.94,0.37
2570865,9.77,2.67,-0.19,1.5,2.04,0.35
2570879,10.1,2.21,-0.31,1.35,2.02,0.34
2570892,10.39,2.03,-0.6,1.05,1.87,0.36
2570906,10.65,2.13,-0.86,0.73,1.65,0.41
2570920,10.97,2.15,-0.85,0.38,1.3,0.45
2570933,11.06,2.07,-0.59,0.01,0.81,0.41
2570947,11.11,1.84,-0.02,-0.36,0.24,0.25
2570961,10.86,1.84,0.55,-0.77,-0.47,-0.07
2570974,10.62,2.06,1.18,-1.14,-1.15,-0.4
2570988,10.52,2.12,1.84,-1.43,-1.68,-0.65
2571002,10.29,2.1,2.6,-1.68,-2.15,-0.86
2571015,9.99,2.05,3.33,-1.88,-2.48,-0.99
2571029,9.73,2.12,3.83,-2.0,-2.64,-1.03
2571043,9.4,2.48,4.07,-1.96,-2.65,-0.98
2571056,8.97,2.91,4.08,-1.69,-2.43,-0.8
2571070,8.57,3.16,4.01,-1.26,-2.05,-0.57
2571084,8.19,3.1,3.96,-0.69,-1.48,-0.32
2571097,8.17,2.85,3.92,-0.18,-0.82,-0.11
2571111,8.49,2.55,3.89,0.16,-0.21,0.03
2571125,8.95,2.28,3.79,0.33,0.38,0.12
2571139,9.38,2.46,3.49,0.41,0.84,0.18
2571152,9.57,2.82,3.01,0.5,1.17,0.23
2571166,9.47,3.14,2.33,0.69,1.46,0.28
2571180,9.23,3.29,1.53,0.97,1.76,0.3
2571193,9.35,3.23,0.96,1.24,1.98,0.29
2571207,9.6,2.93,0.49,1.48,2.13,0.27
2571221,9.86,2.43,0.15,1.6,2.18,0.26
2571234,10.17,1.96,-0.05,1.52,2.12,0.28
2571248,10.45,1.66,-0.31,1.22,1.95,0.33
2571262,10.57,1.67,-0.64,0.83,1.7,0.41
2571275,10.68,1.76,-0.85,0.45,1.41,0.46
2571289,10.75,1.79,-0.82,0.08,1.03,0.46
2571303,10.77,1.92,-0.54,-0.27,0.55,0.37
2571316,10.71,2.01,-0.17,-0.58,0.03,0.2
2571330,10.57,2.26,0.24,-0.87,-0.56,-0.05
2571344,10.51,2.43,0.78,-1.1,-1.08,-0.27
2571357,10.43,2.41,1.39,-1.27,-1.48,-0.43
2571371,10.3,2.32,2.04,-1.45,-1.83,-0.56
2571385,10.23,2.24,2.68,-1.62,-2.09,-0.65
2571398,10.04,2.17,3.31,-1.76,-2.28,-0.7
2571412,9.84,2.16,3.9,-1.86,-2.38,-0.71
2571426,9.51,2.39,4.25,-1.83,-2.37,-0.67
2571439,9.15,2.67,4.42,-1.68,-2.22,-0.57
2571453,8.82,2.97,4.43,-1.31,-1.89,-0.42
2571467,8.59,3.25,4.3,-0.76,-1.41,-0.24
2571480,8.45,3.37,4.13,-0.17,-0.85,-0.06
2571494,8.34,3.14,3.99,0.44,-0.2,0.11
2571508,8.65,2.64,3.91,0.85,0.4,0.21
2571521,9.04,2.45,3.68,1.02,0.84,0.26
2571535,9.28,2.66,3.03,1.13,1.22,0.31
2571549,9.36,2.94,2.26,1.25,1.54,0.38
2571562,9.33,3.18,1.54,1.41,1.82,0.43
2571576,9.26,3.18,0.75,1.59,2.11,0.46
2571590,9.43,2.89,0.16,1.73,2.35,0.46
2571603,9.73,2.46,-0.2,1.76,2.48,0.43
2571617,10.14,1.98,-0.49,1.59,2.46,0.4
