miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
89525,-1.27,1.01,10.54,-0.13,0.01,-0.01
89539,-1.2,0.95,10.46,-0.13,0.01,-0.01
89553,-1.27,0.84,10.51,-0.09,0.01,-0.01
89566,-1.28,0.95,10.59,-0.07,-0.01,-0.02
89580,-1.21,1.03,10.65,-0.07,-0.01,-0.02
89594,-1.18,1.04,10.64,-0.1,-0.0,-0.01
89607,-1.14,0.98,10.54,-0.12,0.02,-0.01
89621,-1.21,0.93,10.52,-0.12,0.03,-0.02
89635,-1.24,0.96,10.46,-0.11,0.02,-0.02
89648,-1.29,1.0,10.46,-0.1,0.0,-0.01
89662,-1.29,1.1,10.52,-0.09,-0.01,-0.01
89676,-1.25,1.16,10.55,-0.09,-0.01,-0.02
89689,-1.26,0.98,10.62,-0.07,-0.0,-0.03
89703,-1.25,0.93,10.66,-0.04,0.0,-0.03
89717,-1.23,1.04,10.68,-0.04,0.01,-0.02
89730,-1.19,1.18,10.62,-0.08,0.02,-0.02
89744,-1.26,1.05,10.62,-0.1,0.02,-0.03
89758,-1.23,0.89,10.55,-0.1,0.02,-0.04
89771,-1.22,0.99,10.54,-0.09,0.02,-0.03
89785,-1.23,1.04,10.53,-0.1,0.01,-0.02
89799,-1.23,1.0,10.52,-0.1,0.01,-0.03
89812,-1.18,0.88,10.53,-0.09,0.01,-0.03
89826,-1.16,0.85,10.52,-0.08,0.01,-0.02
89840,-1.23,1.02,10.47,-0.1,0.02,-0.01
89853,-1.28,1.01,10.49,-0.13,0.01,-0.01
89867,-1.27,1.06,10.52,-0.13,0.01,-0.02
89881,-1.3,0.91,10.57,-0.1,0.0,-0.03
89895,-1.28,0.85,10.61,-0.07,-0.0,-0.03
89908,-1.22,0.96,10.59,-0.08,0.0,-0.02
89922,-1.19,0.91,10.64,-0.1,0.01,-0.01
89936,-1.19,0.95,10.58,-0.13,0.02,-0.0
89949,-1.26,0.98,10.53,-0.14,0.04,-0.01
89963,-1.33,1.03,10.46,-0.14,0.03,-0.02
89977,-1.32,0.93,10.46,-0.12,0.01,-0.02
89990,-1.29,0.87,10.51,-0.08,-0.01,-0.02
90004,-1.28,0.91,10.59,-0.05,-0.02,-0.01
90018,-1.17,0.95,10.67,-0.06,-0.01,-0.02
90031,-1.15,1.08,10.67,-0.11,0.01,-0.01
90045,-1.19,1.03,10.63,-0.15,0.03,-0.01
90059,-1.19,0.95,10.54,-0.16,0.03,-0.01
90072,-1.22,0.91,10.43,-0.13,0.03,-0.01
90086,-1.3,0.99,10.42,-0.1,0.01,-0.01
90100,-1.25,1.01,10.44,-0.08,-0.01,-0.01
90113,-1.24,1.1,10.51,-0.09,-0.01,-0.01
90127,-1.22,1.0,10.54,-0.1,-0.01,-0.01
90141,-1.2,0.98,10.53,-0.1,0.01,-0.02
90154,-1.32,1.08,10.49,-0.12,0.02,-0.01
90168,-1.31,1.05,10.5,-0.13,0.0,-0.02
90182,-1.29,0.99,10.48,-0.12,-0.01,-0.02
90196,-1.24,0.96,10.5,-0.1,-0.01,-0.02
90209,-1.21,0.89,10.51,-0.08,-0.01,-0.02
90223,-1.23,0.87,10.48,-0.07,-0.01,-0.02
90237,-1.22,0.9,10.48,-0.07,-0.01,-0.0
90251,-1.26,1.04,10.52,-0.09,-0.02,0.0
90264,-1.23,1.17,10.53,-0.1,-0.02,-0.01
90278,-1.24,1.14,10.55,-0.11,-0.02,-0.02
90292,-1.22,1.02,10.6,-0.1,-0.02,-0.03
90305,-1.21,0.88,10.63,-0.08,-0.02,-0.04
90319,-1.26,0.86,10.66,-0.08,-0.02,-0.02
90333,-1.22,0.95,10.65,-0.11,-0.02,-0.01
90346,-1.17,1.04,10.61,-0.14,0.0,0.0
90360,-1.25,0.99,10.6,-0.14,0.01,-0.01
90374,-1.23,0.97,10.55,-0.11,0.0,-0.03
90387,-1.24,0.83,10.62,-0.06,-0.01,-0.03
90401,-1.21,0.95,10.67,-0.05,-0.03,-0.03
90415,-1.18,1.13,10.7,-0.09,-0.03,-0.02
90428,-1.11,1.1,10.67,-0.15,0.0,-0.02
90442,-1.14,0.93,10.66,-0.15,0.03,-0.02
90456,-1.27,0.82,10.57,-0.12,0.03,-0.02
90469,-1.29,0.87,10.56,-0.08,0.01,-0.01
90483,-1.23,1.1,10.55,-0.07,-0.01,-0.01
90497,-1.16,1.11,10.57,-0.09,-0.01,-0.01
90510,-1.21,0.95,10.68,-0.08,0.0,-0.02
90524,-1.19,1.04,10.68,-0.06,0.01,-0.02
90538,-1.18,1.16,10.68,-0.09,0.01,-0.03
90551,-1.21,1.14,10.67,-0.13,0.01,-0.03
90565,-1.17,0.95,10.61,-0.14,0.01,-0.02
90579,-1.15,0.76,10.55,-0.1,0.02,-0.02
90592,-1.21,0.92,10.52,-0.07,0.02,-0.01
90606,-1.26,1.08,10.5,-0.08,0.02,-0.02
