miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3176081,0.4,-1.78,-8.94,2.36,-0.37,0.15
3176095,0.37,-2.04,-9.04,1.83,-0.25,0.13
3176108,0.43,-2.0,-9.2,1.34,-0.14,0.11
3176122,0.47,-1.98,-9.2,0.91,-0.06,0.11
3176136,0.55,-1.74,-9.27,0.63,-0.03,0.09
3176149,0.58,-1.61,-9.28,0.44,-0.02,0.07
3176163,0.56,-1.7,-9.26,0.28,-0.01,0.07
3176177,0.46,-2.09,-9.31,0.03,0.03,0.06
3176190,0.38,-2.47,-9.3,-0.42,0.1,0.03
3176204,0.23,-2.96,-9.27,-1.12,0.23,-0.0
3176218,0.22,-2.92,-9.25,-1.88,0.36,-0.06
3176231,0.29,-2.36,-9.27,-2.63,0.51,-0.11
3176245,0.47,-1.41,-9.28,-3.17,0.64,-0.14
3176259,0.72,-0.49,-9.35,-3.4,0.71,-0.14
3176272,0.95,0.34,-9.33,-3.44,0.75,-0.13
3176286,1.24,1.19,-9.27,-3.3,0.7,-0.14
3176300,1.34,1.55,-9.19,-3.1,0.61,-0.16
3176313,1.4,1.97,-9.15,-2.92,0.51,-0.19
3176327,1.38,2.29,-9.1,-2.77,0.43,-0.22
3176341,1.39,2.65,-8.99,-2.64,0.38,-0.25
3176355,1.38,3.03,-8.97,-2.47,0.34,-0.29
3176368,1.38,3.08,-8.81,-2.36,0.33,-0.3
3176382,1.48,3.35,-8.68,-2.31,0.32,-0.3
3176396,1.52,3.67,-8.57,-2.23,0.29,-0.28
3176409,1.53,3.94,-8.42,-2.14,0.27,-0.26
3176423,1.53,4.04,-8.28,-2.08,0.26,-0.25
3176437,1.51,4.21,-8.18,-2.01,0.24,-0.26
3176450,1.51,4.43,-8.06,-1.93,0.22,-0.28
3176464,1.56,4.74,-7.87,-1.81,0.19,-0.3
3176478,1.57,4.85,-7.7,-1.66,0.17,-0.3
3176491,1.53,4.96,-7.49,-1.53,0.15,-0.31
3176505,1.55,5.3,-7.33,-1.35,0.12,-0.31
3176519,1.52,5.63,-7.22,-1.06,0.09,-0.28
3176532,1.57,5.96,-7.08,-0.66,0.05,-0.25
3176546,1.63,6.26,-7.14,-0.14,-0.02,-0.19
3176560,1.61,6.16,-7.07,0.46,-0.1,-0.1
3176573,1.63,6.18,-7.14,1.15,-0.23,-0.03
3176587,1.56,5.94,-7.2,1.81,-0.36,0.05
3176601,1.42,5.43,-7.3,2.48,-0.48,0.14
3176614,1.3,4.65,-7.38,2.98,-0.54,0.21
3176628,1.14,3.78,-7.48,3.22,-0.56,0.26
3176642,0.98,2.84,-7.65,3.22,-0.53,0.28
3176655,0.91,2.15,-7.86,3.01,-0.47,0.27
3176669,0.92,1.96,-8.15,2.77,-0.41,0.23
3176683,0.97,1.87,-8.4,2.57,-0.34,0.2
3176696,1.04,2.0,-8.59,2.53,-0.32,0.18
3176710,1.06,1.8,-8.74,2.61,-0.33,0.18
3176724,1.0,1.12,-8.77,2.61,-0.34,0.21
3176737,0.86,0.37,-8.9,2.43,-0.33,0.22
3176751,0.72,-0.08,-8.96,2.13,-0.29,0.2
3176765,0.7,-0.05,-9.2,1.87,-0.25,0.16
3176778,0.73,0.25,-9.26,1.81,-0.24,0.13
3176792,0.77,0.43,-9.3,1.94,-0.25,0.13
3176806,0.68,-0.25,-9.23,2.02,-0.24,0.16
3176819,0.57,-1.11,-9.23,1.89,-0.22,0.15
3176833,0.46,-1.76,-9.29,1.55,-0.17,0.12
3176847,0.49,-1.99,-9.38,1.1,-0.11,0.06
3176860,0.58,-1.8,-9.46,0.75,-0.06,0.01
3176874,0.73,-1.64,-9.43,0.55,-0.04,-0.01
3176888,0.74,-1.35,-9.39,0.5,-0.06,-0.01
3176901,0.76,-1.25,-9.4,0.57,-0.1,0.0
3176915,0.71,-1.54,-9.35,0.62,-0.12,0.03
3176929,0.59,-1.91,-9.35,0.56,-0.13,0.04
3176942,0.58,-2.22,-9.31,0.38,-0.12,0.03
3176956,0.55,-2.43,-9.28,0.06,-0.08,0.0
3176970,0.57,-2.51,-9.28,-0.33,-0.03,-0.02
3176984,0.53,-2.4,-9.23,-0.69,0.01,-0.06
3176997,0.52,-2.25,-9.17,-1.07,0.06,-0.09
3177011,0.57,-1.8,-9.16,-1.33,0.1,-0.12
3177025,0.5,-1.34,-9.09,-1.43,0.12,-0.12
3177038,0.46,-0.73,-9.02,-1.36,0.12,-0.13
3177052,0.61,-0.21,-9.0,-1.09,0.08,-0.12
3177066,0.53,0.01,-9.01,-0.72,0.02,-0.1
3177079,0.51,-0.13,-9.09,-0.35,-0.03,-0.08
3177093,0.36,-0.47,-9.11,-0.11,-0.06,-0.05
3177107,0.34,-0.98,-9.09,-0.08,-0.05,-0.03
3177120,0.27,-1.36,-9.1,-0.23,-0.0,-0.03
3177134,0.28,-1.52,-9.12,-0.53,0.07,-0.04
3177148,0.38,-1.35,-9.19,-0.8,0.12,-0.05
3177161,0.45,-1.08,-9.24,-1.04,0.17,-0.05
3177175,0.55,-0.78,-9.28,-1.2,0.21,-0.05
3177189,0.65,-0.58,-9.25,-1.34,0.24,-0.04
3177202,0.7,-0.46,-9.2,-1.5,0.26,-0.03
3177216,0.72,-0.16,-9.14,-1.66,0.27,-0.04
3177230,0.82,0.13,-9.09,-1.78,0.28,-0.05
3177243,0.9,0.69,-9.07,-1.79,0.26,-0.07
3177257,0.94,1.21,-9.08,-1.67,0.23,-0.06
3177271,0.94,1.54,-9.02,-1.44,0.19,-0.05
3177284,0.91,1.79,-9.03,-1.12,0.13,-0.06
