miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1040123,9.71,-0.5,2.86,-0.16,-0.5,-0.16
1040137,9.52,-0.45,3.02,-0.18,-0.57,-0.2
1040151,9.52,-0.51,2.99,-0.14,-0.7,-0.17
1040164,9.74,-0.58,2.65,-0.1,-0.75,-0.14
1040178,10.01,-0.48,2.41,-0.06,-0.65,-0.12
1040192,10.11,-0.23,2.5,-0.05,-0.48,-0.08
1040206,10.09,-0.2,2.61,-0.07,-0.35,-0.05
1040219,10.1,-0.28,2.62,-0.1,-0.21,-0.04
1040233,10.07,-0.36,2.56,-0.11,-0.07,-0.03
1040247,10.01,-0.39,2.59,-0.09,0.06,-0.01
1040260,9.97,-0.41,2.71,-0.06,0.16,0.03
1040274,9.93,-0.45,2.77,-0.05,0.23,0.05
1040288,9.92,-0.4,2.86,-0.06,0.25,0.05
1040301,9.86,-0.36,2.95,-0.09,0.24,0.04
1040315,9.77,-0.38,3.06,-0.1,0.2,0.05
1040329,9.78,-0.43,3.1,-0.1,0.16,0.06
1040342,9.84,-0.48,3.02,-0.07,0.16,0.06
1040356,9.89,-0.47,2.97,-0.05,0.2,0.06
1040370,9.89,-0.37,3.04,-0.04,0.27,0.07
1040383,9.91,-0.35,3.07,-0.04,0.36,0.09
1040397,9.92,-0.41,3.15,-0.04,0.46,0.11
1040411,9.91,-0.49,3.26,-0.04,0.56,0.12
1040424,9.83,-0.5,3.34,-0.09,0.61,0.1
1040438,9.6,-0.48,3.54,-0.15,0.59,0.04
1040452,9.47,-0.47,3.69,-0.17,0.48,0.03
1040465,9.46,-0.57,3.54,-0.17,0.36,0.03
1040479,9.51,-0.67,3.45,-0.13,0.28,0.04
1040493,9.52,-0.66,3.41,-0.09,0.24,0.04
1040506,9.51,-0.57,3.44,-0.06,0.21,0.04
1040520,9.58,-0.55,3.42,-0.05,0.2,0.05
1040534,9.65,-0.55,3.36,-0.07,0.21,0.03
1040547,9.6,-0.5,3.42,-0.1,0.21,-0.01
1040561,9.57,-0.48,3.47,-0.12,0.16,-0.01
1040575,9.48,-0.51,3.46,-0.16,0.07,-0.04
1040588,9.41,-0.54,3.49,-0.19,-0.06,-0.08
1040602,9.35,-0.54,3.47,-0.19,-0.19,-0.1
1040616,9.4,-0.56,3.38,-0.16,-0.31,-0.1
1040629,9.47,-0.52,3.27,-0.14,-0.4,-0.13
1040643,9.45,-0.41,3.25,-0.13,-0.46,-0.15
1040657,9.5,-0.36,3.13,-0.13,-0.52,-0.16
1040670,9.48,-0.3,3.02,-0.17,-0.58,-0.2
1040684,9.61,-0.3,2.97,-0.17,-0.61,-0.19
1040698,9.7,-0.42,2.85,-0.15,-0.63,-0.17
1040711,9.8,-0.44,2.76,-0.13,-0.61,-0.17
1040725,9.86,-0.44,2.74,-0.1,-0.59,-0.17
1040739,9.94,-0.45,2.71,-0.07,-0.55,-0.16
1040752,10.0,-0.37,2.66,-0.05,-0.49,-0.14
1040766,10.02,-0.24,2.57,-0.07,-0.39,-0.11
1040780,10.03,-0.17,2.59,-0.1,-0.28,-0.08
1040793,10.04,-0.28,2.62,-0.1,-0.16,-0.03
1040807,10.05,-0.44,2.61,-0.09,-0.05,0.0
1040821,10.04,-0.48,2.62,-0.07,0.07,0.01
1040835,9.91,-0.38,2.76,-0.07,0.13,-0.01
1040849,9.8,-0.33,2.92,-0.07,0.13,-0.01
1040862,9.79,-0.33,2.88,-0.08,0.09,-0.0
1040876,9.87,-0.36,2.83,-0.08,0.08,0.01
1040890,9.9,-0.34,2.84,-0.08,0.1,0.02
1040903,9.92,-0.34,2.89,-0.08,0.14,0.04
1040917,9.97,-0.4,2.89,-0.06,0.23,0.06
1040931,10.06,-0.51,2.88,-0.0,0.37,0.1
1040944,10.1,-0.54,2.91,0.05,0.54,0.14
1040958,10.1,-0.44,3.01,0.07,0.73,0.18
1040972,9.99,-0.32,3.17,0.03,0.89,0.21
1040985,9.8,-0.23,3.38,-0.04,0.97,0.2
1040999,9.67,-0.34,3.62,-0.13,0.94,0.16
1041013,9.46,-0.5,3.76,-0.19,0.84,0.11
1041026,9.34,-0.67,3.78,-0.17,0.7,0.08
1041040,9.32,-0.74,3.7,-0.12,0.55,0.07
